yearID,W,L,CG,SHO,SV,IPouts,H,ER,HR,BB,SO,BAOpp,ERA,IBB,WP,HBP,BK,BFP,GF,R,SH,SF,GIDP,salary
2005,5,4,0,0,0,194,74,40,10,20,58,0.288,5.57,0,3,2,0,284,1,41,3,2,4,390000
2005,5,3,1,1,0,208,74,27,5,18,27,0.281,3.5,0,1,0,0,284,0,28,2,1,11,15125000
2005,5,11,0,0,0,345,147,88,18,65,46,0.313,6.89,3,5,4,0,551,0,92,5,8,8,7375000
2005,5,12,0,0,0,444,156,80,17,71,115,0.275,4.86,8,11,14,1,667,3,82,8,7,11,6575000
2005,5,15,2,1,0,535,188,97,18,56,101,0.278,4.9,3,7,2,3,751,0,100,11,5,24,4500000
2005,4,0,0,0,0,181,38,13,1,29,58,0.179,1.94,5,3,4,0,248,10,15,0,3,6,330000
2005,4,3,0,0,1,203,57,21,5,17,73,0.224,2.79,2,0,0,0,272,12,23,1,0,2,338600
2005,4,0,0,0,1,177,63,24,7,34,38,0.284,3.66,4,4,7,1,270,19,26,2,5,11,321000
2005,4,3,0,0,0,146,49,20,5,13,30,0.257,3.7,3,0,2,0,208,11,22,1,1,1,900000
2005,4,4,0,0,42,212,58,18,5,23,103,0.223,2.29,1,8,3,0,291,65,21,4,1,1,500000
2005,4,4,0,0,0,177,49,31,9,21,54,0.222,4.73,3,2,3,0,246,11,34,1,0,4,550000
2005,4,3,0,0,0,171,50,22,6,39,48,0.235,3.47,8,1,6,1,264,11,26,5,1,6,1250000
2005,4,7,0,0,28,178,65,26,7,22,27,0.271,3.94,3,1,5,0,271,54,31,4,0,6,800000
2005,4,4,0,0,0,120,46,15,4,16,23,0.293,3.38,0,1,3,0,177,18,17,0,1,6,1850000
2005,4,3,0,0,0,141,61,34,5,12,37,0.313,6.51,3,1,4,0,216,12,35,2,3,4,450000
2005,4,4,0,0,1,193,37,24,6,25,62,0.16,3.36,5,1,3,1,262,11,25,1,2,3,345000
2005,4,1,0,0,1,167,45,20,6,18,52,0.216,3.23,2,2,1,0,229,15,20,1,1,1,330000
2005,4,0,0,0,1,174,64,29,6,26,44,0.287,4.5,3,2,8,0,262,15,34,2,3,7,750000
2005,4,2,0,0,0,142,56,31,9,16,34,0.296,5.89,1,3,2,0,211,10,33,2,2,7,2250000
2005,4,2,0,0,3,188,38,15,5,20,67,0.177,2.15,2,1,5,0,244,18,15,3,1,2,450000
2005,4,6,0,0,0,220,88,55,14,24,40,0.304,6.75,9,2,1,0,321,13,57,5,2,8,745000
2005,4,4,0,0,0,261,69,36,9,38,78,0.212,3.72,0,1,2,0,369,6,39,2,1,2,372500
2005,4,6,1,0,0,209,96,50,5,24,20,0.334,6.46,1,1,3,0,317,0,52,2,1,10,550000
2005,4,2,0,0,0,121,44,21,4,20,32,0.282,4.69,0,2,3,0,182,2,22,0,3,6,341700
2005,4,1,0,0,0,83,34,22,3,13,16,0.298,7.16,2,6,1,0,130,7,23,1,1,2,750000
2005,4,10,0,0,21,218,70,43,11,32,61,0.258,5.33,4,1,5,0,317,44,46,7,2,5,319500
2005,4,7,0,0,0,220,107,53,5,19,50,0.341,6.5,1,6,7,0,346,0,57,3,3,7,15714286
2005,4,7,0,0,2,225,90,31,3,29,40,0.308,3.72,10,4,4,0,338,23,39,9,4,11,475000
2005,4,4,0,0,0,273,96,50,8,47,64,0.267,4.95,0,6,3,0,414,0,53,1,4,5,1500000
2005,4,0,0,0,0,217,47,18,6,23,54,0.186,2.24,2,0,5,0,286,16,21,4,1,5,550000
2005,4,3,0,0,38,233,45,13,6,20,87,0.165,1.51,2,3,3,1,297,70,17,0,2,5,9000000
2005,4,7,0,0,8,246,75,34,8,36,71,0.248,3.73,6,7,3,1,353,31,36,10,1,8,332000
2005,4,8,0,0,1,257,101,42,11,26,59,0.294,4.41,6,3,6,0,382,17,49,4,2,8,316000
2005,4,6,1,1,0,300,129,53,17,18,56,0.315,4.77,1,2,8,1,442,0,66,4,3,13,9000000
2005,4,7,0,0,0,273,92,41,7,31,60,0.268,4.05,1,3,0,0,384,11,48,7,3,7,500000
2005,4,3,0,0,0,162,44,20,6,27,17,0.224,3.33,1,3,1,0,231,0,23,6,1,4,2750000
2005,4,6,1,0,0,296,111,49,6,28,61,0.284,4.47,2,3,2,0,427,0,52,2,4,8,4250000
2005,4,8,0,0,0,276,128,72,12,44,52,0.334,7.04,4,7,6,1,442,0,81,4,5,11,2200000
2005,4,13,1,0,0,425,153,72,20,60,89,0.269,4.57,8,7,5,0,640,2,87,5,1,6,420000
2005,3,4,0,0,15,199,51,18,5,20,75,0.211,2.44,1,3,2,0,268,34,19,3,1,3,335000
2005,3,5,0,0,0,215,76,47,14,24,58,0.269,5.9,4,10,2,0,313,19,50,1,3,6,2500000
2005,3,1,0,0,0,112,30,13,3,13,21,0.224,3.13,2,0,2,0,151,11,14,1,1,7,600000
2005,3,4,0,0,4,136,45,19,5,33,54,0.256,3.77,4,1,3,1,213,15,21,1,0,4,1250000
2005,3,1,0,0,4,185,64,25,8,19,45,0.27,3.65,4,1,3,0,265,23,27,4,2,7,1250000
2005,3,1,0,0,0,130,33,10,2,12,43,0.206,2.08,2,0,1,0,175,8,13,0,2,3,3700000
2005,3,4,0,0,1,218,55,25,11,15,48,0.208,3.1,0,0,4,0,288,33,28,3,1,7,1425000
2005,3,1,0,0,0,77,36,18,3,18,17,0.327,6.31,2,2,1,0,131,12,19,1,1,1,1150000
2005,3,6,0,0,0,265,79,30,12,17,52,0.237,3.06,6,1,7,0,364,7,32,5,2,3,390000
2005,3,1,0,0,37,207,61,26,5,30,79,0.234,3.39,2,0,4,0,302,60,28,4,3,1,3875000
2005,3,2,0,0,0,160,55,31,7,18,35,0.266,5.23,4,2,3,0,233,12,37,2,3,4,395000
2005,3,5,0,0,1,224,67,27,8,28,62,0.247,3.25,2,1,3,0,305,12,31,2,1,15,332500
2005,3,4,0,0,1,171,54,21,2,25,43,0.245,3.32,5,2,4,0,250,15,23,1,0,7,2500000
2005,3,2,0,0,0,200,48,19,10,15,56,0.198,2.57,2,1,3,1,264,36,20,4,0,3,1900000
2005,3,8,0,0,11,173,78,38,5,29,39,0.329,5.93,5,5,1,0,270,34,39,2,1,14,3400000
2005,3,6,0,0,15,220,79,32,3,14,42,0.272,3.93,3,2,0,0,307,37,32,1,2,7,1650000
2005,3,2,0,0,0,137,56,31,4,17,39,0.303,6.11,1,2,4,0,210,8,33,1,3,6,380000
2005,3,2,0,0,1,179,45,20,4,21,63,0.207,3.02,1,4,2,0,242,2,21,2,0,4,6250000
2005,3,1,0,0,0,224,84,38,8,21,44,0.287,4.58,7,3,0,0,326,9,42,3,9,7,1125000
2005,3,1,0,0,1,125,37,16,5,13,43,0.24,3.46,0,2,3,0,174,6,22,1,3,6,320000
2005,3,2,0,0,0,131,57,25,3,32,35,0.315,5.15,2,3,1,1,215,9,30,1,0,5,550000
2005,3,4,0,0,0,198,52,31,14,26,77,0.215,4.23,0,0,2,0,273,4,32,2,1,1,9500000
2005,3,7,0,0,0,240,88,59,9,60,52,0.292,6.64,2,0,6,0,377,0,61,7,3,15,7000000
2005,3,9,0,0,0,273,87,52,13,49,53,0.257,5.14,3,2,3,0,399,0,59,6,3,10,3575000
2005,2,4,0,0,0,183,59,29,11,30,36,0.257,4.28,5,4,0,3,264,23,34,2,2,8,2500000
2005,2,4,0,0,34,172,46,13,4,17,33,0.222,2.04,4,3,1,0,228,45,17,3,0,7,2000000
2005,2,5,0,0,31,223,59,24,6,34,91,0.218,2.91,4,8,10,0,321,55,25,5,1,6,328000
2005,2,4,0,0,0,149,61,39,10,24,30,0.303,7.07,0,2,2,2,234,0,46,3,4,3,335000
2005,2,3,0,0,9,132,39,14,5,17,42,0.238,2.86,3,2,2,0,185,26,14,2,0,4,318500
2005,2,0,0,0,0,42,12,3,1,11,10,0.245,1.93,0,0,1,0,64,4,4,2,1,1,475000
2005,2,3,0,0,3,220,53,18,7,19,69,0.204,2.21,3,0,3,0,288,20,18,5,1,6,365000
2005,2,2,0,0,0,107,36,23,2,17,23,0.259,5.8,0,3,2,0,160,0,23,1,1,4,316000
2005,2,5,0,0,45,202,45,20,7,32,91,0.184,2.67,3,8,0,0,279,58,20,1,1,1,440000
2005,2,2,0,0,2,125,43,21,7,19,29,0.265,4.54,0,7,3,0,187,11,24,1,2,3,800000
2005,2,2,0,0,0,127,48,21,1,38,42,0.289,4.46,4,6,0,0,208,13,23,2,2,7,317000
2005,2,1,0,0,0,70,29,10,1,4,10,0.312,3.86,1,2,3,0,104,2,10,3,1,2,1400000
2005,2,3,0,0,0,156,46,28,6,25,42,0.238,4.85,2,1,2,0,222,8,31,2,0,5,327000
2005,2,3,0,0,36,169,52,17,7,15,48,0.239,2.72,3,1,0,0,238,55,23,3,2,1,6000000
2005,2,3,0,0,1,121,33,11,2,23,41,0.226,2.45,1,2,5,1,178,14,14,1,3,2,1950000
2005,2,3,0,0,19,90,25,15,5,16,23,0.229,4.5,0,0,0,0,127,27,17,0,2,4,4966667
2005,2,3,0,0,4,197,68,25,6,19,47,0.278,3.43,4,1,8,0,278,16,28,3,3,14,2600000
2005,2,3,0,0,0,136,54,23,7,18,28,0.283,4.57,3,5,2,0,212,18,29,1,0,2,600000
2005,2,2,0,0,0,133,45,20,4,29,35,0.278,4.06,6,2,7,0,206,13,23,3,5,5,1100000
2005,2,4,0,0,47,223,55,15,9,17,61,0.198,1.82,2,0,2,0,300,62,24,2,1,3,346500
2005,2,1,0,0,0,93,33,21,6,19,35,0.266,6.1,1,0,0,0,143,10,21,0,0,1,319000
2005,2,5,0,0,0,226,68,26,6,42,76,0.243,3.11,4,2,2,0,329,13,27,2,3,9,316000
2005,2,2,0,0,3,140,47,26,4,22,29,0.275,5.01,2,0,3,1,205,14,29,5,4,4,316000
2005,2,8,0,0,27,170,61,30,7,26,37,0.285,4.76,3,2,3,0,257,48,30,8,6,4,2000000
2005,2,8,0,0,1,188,55,25,3,34,60,0.234,3.59,8,1,2,0,276,17,28,5,0,8,800000
2005,2,8,0,0,0,201,79,45,13,11,45,0.292,6.04,1,3,1,1,288,0,45,3,2,3,800000
2005,2,1,0,0,0,149,48,28,6,20,28,0.257,5.07,3,1,6,1,217,11,31,1,3,8,825000
2005,2,1,0,0,0,74,26,10,0,13,10,0.277,3.65,0,2,1,0,111,10,12,2,1,1,316000
2005,2,1,0,0,1,91,40,22,5,15,25,0.32,6.53,0,2,2,0,144,8,22,1,1,2,1162500
2005,2,2,0,0,0,205,48,20,3,26,65,0.2,2.63,0,3,4,0,277,15,21,4,3,5,1540000
2005,2,2,0,0,2,201,65,35,5,32,60,0.254,4.7,7,4,1,0,293,24,38,1,3,3,2600000
2005,2,1,0,0,0,109,34,13,1,19,30,0.252,3.22,7,5,6,1,168,14,14,6,2,1,1040000
2005,2,1,0,0,1,97,32,22,7,22,32,0.264,6.12,1,3,0,0,146,6,23,2,1,4,329000
2005,2,2,0,0,0,244,82,40,5,40,52,0.259,4.43,1,7,8,0,369,19,43,1,4,9,332000
2005,2,2,0,0,0,152,64,30,6,22,27,0.314,5.33,6,1,5,2,237,1,32,4,2,5,1500000
2005,2,7,0,0,0,322,131,71,12,47,25,0.305,5.95,3,3,1,0,489,1,78,3,8,9,7133333
2005,1,2,0,0,0,66,24,14,5,9,10,0.289,5.73,2,1,0,0,93,9,15,0,1,6,2000000
2005,1,0,0,0,0,52,19,6,1,17,25,0.279,3.12,1,6,0,0,86,2,6,1,0,0,612500
2005,1,2,0,0,0,98,41,24,5,11,15,0.308,6.61,2,0,4,0,149,6,24,0,1,4,900000
2005,1,4,0,0,36,211,54,19,4,26,100,0.208,2.43,2,5,2,0,290,61,20,1,1,3,2600000
2005,1,4,0,0,1,113,42,32,8,11,30,0.284,7.65,2,1,1,1,163,11,33,1,2,3,3000000
2005,1,1,0,0,0,131,56,30,5,9,26,0.299,6.18,3,2,7,0,205,13,33,1,1,3,850000
2005,1,0,0,0,0,79,23,19,1,24,22,0.24,6.49,1,5,5,0,125,5,20,0,0,3,750000
2005,1,2,0,0,8,86,30,19,9,16,32,0.27,5.97,1,1,0,0,130,20,19,2,1,0,2500000
2005,1,4,0,0,4,57,18,7,4,7,13,0.25,3.32,0,0,0,0,80,12,9,1,0,3,4500000
2005,1,1,0,0,10,55,30,15,4,12,8,0.357,7.36,3,3,0,0,99,18,18,2,1,2,6250000
2005,1,0,0,0,0,42,11,3,1,1,5,0.208,1.93,0,0,0,0,54,5,4,0,0,1,327250
2005,1,0,0,0,1,89,22,6,1,10,23,0.212,1.82,3,1,3,1,118,4,6,0,1,5,329700
2005,1,0,0,0,0,107,35,16,4,16,35,0.259,4.04,2,2,4,0,157,10,18,1,1,4,500000
2005,1,0,0,0,3,33,16,8,3,5,4,0.333,6.55,1,1,1,0,56,9,8,1,1,0,317000
2005,1,1,0,0,6,128,29,11,1,20,55,0.192,2.32,0,2,1,0,174,16,12,1,1,3,1975000
2005,1,3,0,0,8,75,19,16,7,11,20,0.207,5.76,3,0,2,0,107,23,16,1,1,0,6000000
2005,1,3,0,0,9,82,21,8,4,14,31,0.208,2.63,2,1,1,0,116,14,9,0,0,0,4000000
2005,1,1,0,0,0,82,29,15,2,14,16,0.299,4.94,4,1,2,0,118,1,15,3,2,6,300000
2005,1,4,0,0,0,130,39,15,2,17,34,0.248,3.12,2,0,5,0,184,13,17,3,2,4,1100000
2005,1,2,0,0,0,92,39,23,7,4,17,0.305,6.75,1,0,0,1,133,0,24,0,1,2,3250000
2005,1,4,0,0,0,147,69,35,4,13,28,0.332,6.43,3,3,4,0,228,7,40,0,3,4,319500
2005,1,4,0,0,0,57,21,14,3,11,18,0.284,6.63,2,2,0,0,89,1,14,3,1,0,341500
2005,1,2,0,0,0,193,70,36,8,29,52,0.273,5.04,2,5,3,0,290,9,37,1,1,7,360000
2005,1,1,0,0,0,83,30,14,7,8,20,0.27,4.55,0,2,2,0,122,10,18,1,0,1,316000
2005,1,1,0,0,0,200,66,34,8,30,45,0.258,4.59,4,5,0,0,293,21,36,3,4,3,1000000
2005,1,0,0,0,8,40,10,4,2,3,22,0.2,2.7,0,3,0,0,53,13,4,0,0,0,8000000
2005,1,0,0,0,0,96,48,24,5,7,11,0.361,6.75,2,0,2,1,149,6,24,0,7,2,3000000
2005,1,2,0,0,0,42,17,11,1,6,12,0.298,7.07,0,1,0,0,64,6,11,0,1,1,4000000
2005,1,0,0,0,0,15,9,6,0,4,2,0.429,10.8,1,2,0,0,28,0,6,1,2,0,500000
2005,1,2,0,0,7,46,10,6,2,11,16,0.185,3.52,2,1,0,0,65,13,6,0,0,1,4750000
2005,1,1,0,0,0,112,34,18,7,20,27,0.246,4.34,4,1,1,0,162,4,19,2,1,5,1900000
2005,1,3,0,0,3,150,35,15,2,31,58,0.197,2.7,2,3,1,0,212,15,15,0,2,5,330000
2005,1,6,0,0,43,173,52,19,3,12,54,0.235,2.97,1,1,1,0,240,54,23,2,3,2,5000000
2005,1,3,0,0,0,200,66,31,4,16,30,0.259,4.19,1,0,3,0,279,17,31,2,3,6,3225000
2005,1,3,0,0,1,110,32,16,3,22,34,0.237,3.93,0,1,4,1,166,15,17,4,1,2,400000
2005,1,1,0,0,0,63,23,11,2,7,6,0.288,4.71,1,0,0,0,90,5,11,2,1,4,1600000
2005,1,2,0,0,39,177,43,14,4,27,51,0.202,2.14,5,2,1,0,245,52,14,3,1,6,7000000
2005,1,1,0,0,0,75,41,23,7,12,13,0.36,8.28,0,3,2,0,129,4,25,0,1,2,800000
2005,1,8,0,0,0,213,87,60,12,60,43,0.307,7.61,3,5,4,0,354,2,65,4,3,9,1124000
2005,1,2,0,0,1,171,61,31,9,15,22,0.279,4.89,1,0,1,0,239,18,31,1,3,3,361000
2005,1,0,0,0,0,15,5,6,0,4,2,0.278,10.8,0,0,0,0,22,0,6,0,0,2,316000
2005,1,2,0,0,0,89,29,22,4,17,15,0.254,6.67,0,2,2,0,134,2,23,0,1,4,372500
2005,1,2,0,0,0,53,22,9,2,7,14,0.297,4.58,1,0,1,0,83,5,10,0,1,1,316500
2005,1,0,0,0,0,38,16,14,2,10,4,0.32,9.95,0,1,1,1,62,0,14,0,1,2,328000
2005,1,0,0,0,0,107,42,26,8,20,17,0.302,6.56,1,5,2,0,162,4,27,0,1,5,316000
2005,1,0,0,0,0,38,20,9,4,2,5,0.37,6.39,0,1,0,0,58,1,9,1,1,1,657000
2005,1,3,0,0,12,138,56,38,6,35,51,0.299,7.43,2,2,5,0,230,21,39,2,1,4,322500
2005,1,1,0,0,0,71,20,12,2,14,22,0.227,4.56,2,2,2,0,105,6,12,1,0,2,550000
2005,1,4,0,0,0,72,31,15,7,7,16,0.316,5.63,0,0,0,0,109,3,15,2,2,1,2000000
2005,1,0,0,0,0,111,35,9,3,18,29,0.259,2.19,3,0,2,0,160,15,9,4,1,4,600000
2005,1,5,0,0,40,219,61,17,2,14,62,0.23,2.1,2,2,3,0,289,55,19,6,1,8,1100000
2005,1,5,0,0,0,133,47,26,10,14,30,0.272,5.28,1,2,0,1,191,6,28,2,2,3,318500
2005,1,2,0,0,0,108,41,27,4,25,16,0.289,6.75,3,1,1,0,170,4,29,1,1,5,357500
2005,1,2,0,0,0,78,30,29,5,16,17,0.283,10.04,2,2,3,0,127,0,31,1,1,0,316000
2005,1,3,0,0,0,178,73,37,10,20,32,0.303,5.61,1,0,0,0,264,9,38,1,2,7,3225000
2005,1,2,0,0,0,197,63,26,6,19,37,0.249,3.56,2,1,1,0,277,4,30,1,3,9,1300000
2005,1,4,0,0,0,166,62,37,12,25,15,0.288,6.02,0,1,4,0,249,6,37,3,2,7,525000
2005,1,4,0,0,0,195,74,38,7,36,33,0.289,5.26,2,3,5,0,305,4,41,4,4,5,342000
2005,1,4,0,0,0,111,37,17,6,12,24,0.264,4.14,0,1,1,0,157,0,20,2,2,4,6782500
2005,1,5,0,0,0,139,68,40,10,17,30,0.343,7.77,1,2,4,0,224,0,41,2,3,3,3600000
2005,1,7,0,0,0,218,69,33,7,36,39,0.26,4.09,4,3,8,0,322,0,33,9,4,4,2350000
2005,0,1,0,0,1,94,42,27,7,17,34,0.318,7.76,1,2,4,1,155,11,29,1,1,1,325000
2005,0,0,0,0,0,21,8,7,0,5,4,0.276,9,1,1,1,0,35,0,7,0,0,0,550000
2005,0,2,0,0,14,88,44,21,6,10,17,0.341,6.44,2,1,2,1,144,22,25,2,1,1,330000
2005,0,0,0,0,0,64,24,7,0,12,8,0.3,2.95,3,1,2,0,99,7,10,3,2,3,877500
2005,0,0,0,0,0,7,6,5,1,2,0,0.5,19.29,0,0,0,0,14,1,5,0,0,0,1900000
2005,0,0,0,0,0,25,13,9,2,4,5,0.361,9.72,0,0,0,0,40,2,9,0,0,1,350000
2005,0,1,0,0,0,24,15,8,2,3,3,0.429,9,0,0,0,0,41,4,9,2,1,1,321000
2005,0,0,0,0,0,33,12,8,5,1,11,0.261,6.55,0,0,0,0,47,3,8,0,0,0,2300000
2005,0,0,0,0,1,24,8,6,2,8,11,0.276,6.75,0,0,0,0,38,4,6,0,1,1,575000
2005,0,2,0,0,0,27,11,9,2,9,7,0.324,9,0,1,2,0,46,2,10,1,0,2,300000
2005,0,3,0,0,0,99,31,18,5,12,30,0.25,4.91,2,0,2,0,141,7,19,3,0,1,4233333
2005,0,0,0,0,0,43,15,9,3,6,23,0.273,5.65,0,4,2,1,65,4,9,2,0,1,500000
2005,0,1,0,0,0,43,18,13,4,11,9,0.295,8.16,0,1,2,0,76,5,15,1,1,0,320000
2005,0,0,0,0,0,37,20,11,0,9,8,0.364,8.03,1,0,1,0,66,3,11,0,1,1,600000
2005,0,4,0,0,45,186,57,17,9,21,41,0.247,2.47,3,0,1,1,257,55,17,2,2,11,2750000
2005,0,0,0,0,0,6,7,5,0,0,1,0.538,22.5,0,0,0,0,13,1,5,0,0,0,321000
2005,0,0,0,0,0,2,3,5,0,3,0,0.75,67.5,0,1,0,0,8,0,5,0,1,0,318000
2005,0,1,0,0,0,105,49,24,6,9,15,0.34,6.17,1,0,2,0,157,2,25,1,1,5,333000
2005,0,1,0,0,0,45,23,12,0,9,16,0.343,7.2,2,0,1,0,77,4,13,0,0,0,700000
2005,0,2,0,0,0,149,56,29,3,29,39,0.277,5.26,2,5,0,0,232,13,35,0,1,6,950000
2005,0,0,0,0,0,20,13,7,1,5,4,0.433,9.45,2,1,0,0,35,3,7,0,0,0,327500
2005,0,1,0,0,0,9,4,1,1,1,1,0.308,3,0,0,0,0,14,2,1,0,0,0,342322
2005,0,0,0,0,0,42,16,13,4,4,13,0.291,8.36,0,0,1,0,62,2,13,2,0,1,330000
2005,0,1,0,0,1,40,12,4,2,10,14,0.235,2.7,1,1,0,0,61,7,4,0,0,1,331000
2005,0,2,0,0,1,70,25,12,2,12,14,0.272,4.63,4,2,2,0,106,8,12,0,0,3,360000
2005,0,0,0,0,0,18,10,4,0,2,5,0.385,6,1,0,0,0,29,2,5,0,1,0,6000000
2005,0,0,0,0,0,97,33,18,2,20,18,0.264,5.01,0,3,2,0,147,10,18,0,0,1,3150000
2005,0,0,0,0,0,76,31,17,4,7,27,0.301,6.04,1,0,1,0,114,4,17,1,2,0,425000
2005,0,0,0,0,0,8,1,0,0,1,2,0.125,0,0,0,1,0,10,1,0,0,0,0,1800000
2005,0,3,0,0,0,98,38,27,5,22,34,0.29,7.44,4,3,4,0,159,14,33,0,2,4,600000
2005,0,2,0,0,0,40,25,19,3,10,4,0.403,12.83,2,0,4,0,77,5,19,1,0,2,500000
2005,0,0,0,0,0,23,10,9,3,6,6,0.313,10.57,0,0,1,0,40,4,11,1,0,0,316000
2005,0,1,0,0,1,51,29,14,4,3,17,0.377,7.41,0,0,1,1,83,9,17,1,1,0,3050000
2005,0,0,0,0,0,20,7,5,1,1,9,0.269,6.75,0,0,0,0,27,2,5,0,0,0,323000
2005,0,1,0,0,0,13,4,3,1,1,1,0.235,6.23,0,0,0,0,18,0,3,0,0,0,335000
2005,0,0,0,0,0,22,6,2,0,1,9,0.222,2.45,0,0,1,0,30,4,2,0,1,0,340000
2005,0,4,0,0,0,171,54,33,13,42,57,0.248,5.21,2,7,0,0,262,15,33,1,1,6,323000
2005,0,0,0,0,0,35,18,11,3,8,11,0.367,8.49,1,0,0,1,58,5,11,1,0,2,325000
2005,0,0,0,0,0,15,10,8,2,7,3,0.435,14.4,0,4,1,0,33,2,8,0,2,0,1100000
2005,0,0,0,0,0,12,2,5,0,6,4,0.167,11.25,0,0,0,0,19,0,5,1,0,1,319500
2005,0,2,0,0,1,107,47,27,8,16,30,0.313,6.81,1,2,0,0,167,9,28,0,1,2,775000
2005,0,0,0,0,0,69,24,10,3,3,6,0.273,3.91,0,0,2,0,96,4,10,3,0,2,332500
2005,0,1,0,0,0,216,68,31,9,26,39,0.255,3.88,3,5,1,0,301,10,33,3,4,7,326000
2005,0,0,0,0,0,18,19,14,0,4,5,0.514,21,0,1,1,0,44,1,15,1,1,1,319000
2005,0,0,0,0,0,7,9,11,2,7,0,0.6,42.43,1,0,0,0,23,1,11,0,1,0,800000
2005,0,2,0,0,0,59,23,12,7,11,15,0.307,5.49,0,0,2,0,91,7,13,2,1,6,318600
2005,0,2,0,0,0,115,36,19,7,24,33,0.254,4.46,1,4,4,0,173,16,21,1,2,6,365000
2005,0,3,0,0,0,215,71,27,6,24,46,0.259,3.39,5,3,3,0,306,14,29,4,1,3,318500
2005,0,0,0,0,0,69,22,10,2,13,23,0.25,3.91,1,0,2,0,106,4,12,0,3,0,450000
2005,0,3,0,0,0,38,22,13,4,7,5,0.373,9.24,2,0,0,0,66,0,15,0,0,0,325000
2005,0,1,0,0,0,49,24,20,4,7,10,0.348,11.02,1,0,5,0,82,1,20,0,1,1,500000
2005,0,2,0,0,0,159,52,30,8,21,47,0.259,5.09,0,4,3,0,229,11,30,2,2,6,316000
2005,0,2,0,0,0,50,21,12,2,4,11,0.313,6.48,1,0,1,0,73,0,12,1,0,2,336000
2005,0,3,0,0,0,114,43,17,5,12,18,0.289,4.03,1,0,2,0,165,2,18,2,0,8,360000
2005,0,3,0,0,0,97,40,16,2,19,14,0.301,4.45,2,0,0,0,154,5,20,2,0,6,317500
2005,0,5,0,0,0,89,40,30,7,13,17,0.328,9.1,1,1,2,0,143,0,35,3,3,4,750000
2006,19,6,1,0,0,701,186,72,24,47,245,0.216,2.77,0,4,4,1,923,0,79,6,4,10,8750000
2006,19,6,2,1,1,654,233,88,12,52,76,0.277,3.63,4,6,2,1,900,1,92,3,2,33,353175
2006,18,7,1,1,0,634,247,106,26,41,112,0.294,4.51,4,4,6,0,900,0,112,5,8,23,7000000
2006,17,9,1,1,0,558,187,75,21,60,124,0.266,3.63,1,5,6,1,776,0,78,2,4,21,980000
2006,17,9,1,0,0,649,228,109,32,48,135,0.267,4.53,3,4,7,0,917,0,116,1,6,14,9000000
2006,17,11,2,0,0,615,194,114,28,60,172,0.25,5,1,3,10,2,860,0,125,6,7,12,15661427
2006,17,8,0,0,0,612,195,87,23,62,99,0.253,3.84,2,5,9,0,849,1,97,1,7,25,8000000
2006,16,12,1,1,0,583,241,104,17,58,107,0.309,4.82,4,3,5,0,856,0,111,3,9,20,327000
2006,16,10,0,0,0,663,211,94,27,99,151,0.257,3.83,5,4,13,2,945,0,99,7,6,31,7900000
2006,16,5,4,0,0,660,208,78,19,34,132,0.251,3.19,5,3,5,0,876,0,82,3,5,23,12750000
2006,16,8,0,0,0,612,181,97,21,70,141,0.241,4.28,2,10,11,2,846,0,106,4,10,19,350000
2006,16,12,2,0,0,645,228,108,23,53,157,0.272,4.52,4,6,4,0,907,0,114,8,3,21,7868893
2006,16,11,0,0,0,614,191,114,36,74,158,0.245,5.01,1,11,10,1,869,0,120,2,3,20,4325000
2006,16,9,3,1,0,696,221,90,23,55,211,0.251,3.49,4,5,9,0,960,0,93,4,10,20,11000000
2006,16,8,1,0,0,654,221,88,14,55,123,0.262,3.63,2,3,5,2,913,1,97,7,2,29,9500000
2006,16,9,0,0,0,567,206,91,19,54,148,0.279,4.33,4,6,9,0,813,0,94,8,3,21,5250000
2006,16,8,5,3,0,705,216,81,15,50,178,0.246,3.1,4,5,6,2,950,0,91,10,6,29,2500000
2006,16,7,0,0,0,642,162,81,20,115,210,0.208,3.41,4,9,9,1,917,0,91,11,4,18,6500000
2006,16,11,6,2,0,703,242,98,28,56,216,0.269,3.76,8,6,8,1,993,0,109,21,8,15,2350000
2006,15,10,0,0,0,600,206,100,21,70,156,0.266,4.5,2,4,17,2,872,0,108,6,6,17,4410000
2006,15,11,0,0,0,589,196,82,16,69,171,0.258,3.76,0,6,5,0,844,0,92,6,4,17,1400000
2006,15,7,0,0,0,612,220,90,28,28,183,0.276,3.97,1,1,3,0,834,0,90,5,2,15,13000000
2006,15,13,0,0,0,545,179,87,28,81,160,0.254,4.31,6,7,4,4,797,0,98,4,2,13,4000000
2006,15,10,3,2,0,634,247,98,15,55,109,0.296,4.17,4,5,4,0,904,0,106,5,4,35,4250000
2006,15,7,1,0,0,592,184,77,22,35,172,0.241,3.51,1,3,5,0,804,0,88,1,1,19,19000000
2006,15,8,1,0,0,494,185,91,23,78,79,0.288,4.97,1,4,4,0,736,0,94,4,7,9,2500000
2006,15,7,0,0,0,594,202,84,22,62,131,0.267,3.82,7,1,6,0,842,0,94,11,7,18,9993640
2006,15,8,2,0,0,662,220,73,18,38,166,0.263,2.98,4,1,6,1,896,1,76,12,4,23,11000000
2006,15,8,5,3,0,665,194,76,21,43,184,0.235,3.09,3,3,10,0,896,0,81,12,4,17,5000000
2006,14,8,0,0,0,642,214,97,18,64,202,0.259,4.08,7,3,3,1,903,0,104,3,6,20,2300000
